PARTIDO,FECHA,PUNTUACIÓN,PTS,REB,AST,MIN,2M-2A,3M-3A,FG%,1M-1A,1%,RO,RD,REB.1,AST.1,BR,BP,TAP,PTS.1,VAL
@ Albacete,19 may 2023,G  78-97,11,5,1,17,1-2,3-6,50.0%,0-0,-,1,4,5,1,0,0,0,11,13
vs Grupo Alega Cantabria,13 may 2023,G  91-90,4,1,0,12,2-4,0-0,50.0%,0-0,-,1,0,1,0,0,0,0,4,3
@ Amics Castello,5 may 2023,P  81-67,2,3,0,16,0-0,0-1,0.0%,2-2,100.0%,1,2,3,0,0,1,0,2,3
vs Gipuzkoa Basket,29 abr 2023,G  97-76,3,3,0,17,0-2,1-1,33.3%,0-0,-,1,2,3,0,0,1,0,3,3
@ MoraBanc Andorra,22 abr 2023,G  78-82,4,1,0,12,1-3,0-0,33.3%,2-4,50.0%,0,1,1,0,0,0,1,4,2
vs HLA Alicante,15 abr 2023,G  87-74,2,2,1,9,1-1,0-0,100.0%,0-0,-,1,1,2,1,0,2,0,2,3
@ Alimerka Oviedo,9 abr 2023,P  98-88,4,4,1,10,2-4,0-0,50.0%,0-0,-,3,1,4,1,0,0,0,4,7
@ Ourense,5 abr 2023,P  81-75,5,1,0,11,2-2,0-0,100.0%,1-2,50.0%,1,0,1,0,0,1,1,5,5
vs M Basket-Delamode,14 ene 2023,P  62-90,17,8,1,32,8-12,0-1,61.5%,1-4,25.0%,6,2,8,1,0,1,1,17,18
@ Silute,12 ene 2023,P  78-72,5,7,0,25,1-4,1-2,33.3%,0-0,-,3,4,7,0,0,4,0,5,4
vs Delikatesas,7 ene 2023,G  82-73,12,8,1,23,1-4,2-5,33.3%,4-4,100.0%,4,4,8,1,0,4,0,12,11
@ Vilkaviskio Perlas,5 ene 2023,G  70-79,7,3,0,20,2-4,1-2,50.0%,0-2,0.0%,3,0,3,0,0,0,1,7,6
@ Telsiai,17 dic 2022,P  86-72,6,0,1,19,2-3,0-0,66.7%,2-2,100.0%,0,0,0,1,1,1,0,6,6
vs Kretingos Kretinga,15 dic 2022,P  61-80,2,4,1,21,1-2,0-3,20.0%,0-0,-,1,3,4,1,0,1,0,2,2
vs Atletas Kaunas,10 dic 2022,P  77-81,4,5,0,18,2-6,0-1,28.6%,0-0,-,1,4,5,0,0,1,1,4,4
@ Vilniaus Stekas,8 dic 2022,P  91-80,7,7,2,23,3-5,0-1,50.0%,1-2,50.0%,3,4,7,2,0,1,0,7,11
vs Suduva,3 dic 2022,P  66-71,11,4,2,28,4-5,1-3,62.5%,0-0,-,2,2,4,2,0,2,3,11,15
@ Vytis Sakiai,1 dic 2022,P  93-76,7,3,2,24,0-0,1-3,33.3%,4-6,66.7%,0,3,3,2,1,0,0,7,9
@ Klaipėdos Neptūnas-Akvaservis,26 nov 2022,G  75-80,3,7,2,23,0-3,0-3,0.0%,3-4,75.0%,2,5,7,2,2,0,0,3,7
vs Rytas Vilnius II,24 nov 2022,P  84-89,14,10,2,35,4-6,2-4,60.0%,0-2,0.0%,7,3,10,2,0,3,0,14,17
@ Zalgiris Kaunas II,19 nov 2022,P  65-55,3,3,0,16,1-5,0-0,20.0%,1-2,50.0%,3,0,3,0,2,1,0,3,2
vs Zalgiris Kaunas II,17 nov 2022,P  68-80,5,1,2,23,1-3,1-6,22.2%,0-0,-,0,1,1,2,1,1,1,5,2
@ M Basket-Delamode,12 nov 2022,P  79-72,6,3,1,20,0-3,2-3,33.3%,0-0,-,1,2,3,1,0,0,1,6,7
vs Silute,10 nov 2022,G  91-77,8,3,3,18,2-2,1-5,42.9%,1-2,50.0%,1,2,3,3,0,2,1,8,8
@ Delikatesas,5 nov 2022,G  73-78,4,2,0,11,1-3,0-1,25.0%,2-3,66.7%,0,2,2,0,0,2,1,4,1
vs Vilkaviskio Perlas,3 nov 2022,G  90-86,12,10,0,20,3-3,0-2,60.0%,6-9,66.7%,5,5,10,0,1,1,0,12,17
@ Atletas Kaunas,29 oct 2022,G  76-77,2,1,0,13,1-1,0-1,50.0%,0-0,-,0,1,1,0,0,2,0,2,0
vs Vilniaus Stekas,27 oct 2022,P  70-76,12,1,1,22,2-3,1-1,75.0%,5-6,83.3%,1,0,1,1,2,2,3,12,15
vs Telsiai,22 oct 2022,P  73-82,8,2,1,24,0-2,2-3,40.0%,2-2,100.0%,1,1,2,1,1,0,0,8,9
@ Kretingos Kretinga,20 oct 2022,G  55-68,8,5,0,24,4-5,0-5,40.0%,0-0,-,1,4,5,0,0,3,1,8,5
@ Suduva,15 oct 2022,P  80-63,5,3,0,18,2-3,0-1,50.0%,1-1,100.0%,0,3,3,0,0,2,0,5,4
vs Vytis Sakiai,13 oct 2022,P  78-80,16,5,0,23,4-5,2-6,54.5%,2-4,50.0%,3,2,5,0,0,0,0,16,14
@ Rytas Vilnius II,8 oct 2022,P  104-78,8,3,0,19,4-6,0-1,57.1%,0-0,-,2,1,3,0,0,0,0,8,8
vs Klaipėdos Neptūnas-Akvaservis,6 oct 2022,G  87-56,9,6,0,21,2-4,1-6,30.0%,2-2,100.0%,3,3,6,0,0,0,1,9,9
